,popularity,vote_count,id_x,adult,original_language,title,vote_average,overview,MPAA,year,month,studio,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres,avg_rating_imdb,num_votes_imdb,actors,directors,producers,editors,writers
573,9.745,804,71157,False,fr,polisse,7.8,"Paris, France. Fred and his colleagues, members of the BPM, the Police Child Protection Unit, dedicated to pursuing all sorts of offenses committed against the weakest, must endure the scrutiny of Melissa, a photographer commissioned to graphically document the daily routine of the team.",,2011,10,,,,,tt1661420,polisse,Polisse,2011,127.0,"Crime,Drama",7.3,12506,"Nicolas Duvauchelle,Joey Starr,Karin Viard,Marina Foïs",Maïwenn,Alain Attal,Yann Dedet,Emmanuelle Bercot
574,13.584,860,71469,False,en,the darkest hour,5.0,"In Moscow, five young people lead the charge against an alien race which has attacked Earth via our power supply.",PG-13,2011,12,Sum.,"$34,800,000","$21,443,494","$62,831,715",tt1093357,the darkest hour,The Darkest Hour,2011,89.0,"Action,Adventure,Horror",4.9,55071,"Max Minghella,Olivia Thirlby,Rachael Taylor,Emile Hirsch",Chris Gorak,"Timur Bekmambetov,Tom Jacobson",,"Jon Spaihts,Leslie Bohem,M.T. Ahern"
575,19.571,3181,71552,False,en,american reunion,6.2,"The characters we met a little more than a decade ago return to East Great Falls for their high-school reunion. In one long-overdue weekend, they will discover what has changed, who hasn’t, and that time and distance can’t break the bonds of friendship.",R,2012,04,Uni.,"$50,000,000","$56,758,835","$236,799,211",tt1605630,american reunion,American Reunion,2012,113.0,Comedy,6.7,192250,"Jason Biggs,Seann William Scott,Chris Klein,Alyson Hannigan","Jon Hurwitz,Hayden Schlossberg","Chris Moore,Warren Zide,Craig Perry",,Adam Herz
576,19.094,617,71668,False,en,piranha 3dd,4.2,"After the events at Lake Victoria, the prehistoric school of blood-thirsty piranhas make their way into swimming pools, plumbing, and a newly opened water park.",R,2012,05,W/Dim.,,,,tt1714203,piranha 3dd,Piranha 3DD,2012,83.0,"Comedy,Horror",3.7,37088,"Matt Bush,Ving Rhames,Danielle Panabaker,David Hasselhoff",John Gulager,,,"Joel Soisson,Pete Goldfinger,Josh Stolberg,Patrick Melton,Marcus Dunstan"
577,26.69,2425,71676,False,en,ghost rider: spirit of vengeance,4.8,"When the devil resurfaces with aims to take over the world in human form, Johnny Blaze reluctantly comes out of hiding to transform into the flame-spewing supernatural hero Ghost Rider -- and rescue a 10-year-old boy from an unsavory end.",PG-13,2011,12,,,,,tt1071875,ghost rider: spirit of vengeance,Ghost Rider: Spirit of Vengeance,2011,96.0,"Action,Fantasy,Thriller",4.3,103608,"Ciarán Hinds,Idris Elba,Violante Placido,Nicolas Cage","Mark Neveldine,Brian Taylor",Ashok Amritraj,,"David S. Goyer,Scott M. Gimple,Seth Hoffman"
578,10.585,193,71677,False,en,assassination games,5.9,"Brazil is a contract killer, willing to take any job if the price is right. Flint left the assassin game when a ruthless drug dealer’s brutal attack left his wife in a coma. When a contract is put out on the same coldblooded drug dealer, both Brazil and Flint want him dead – one for the money, the other for revenge. With crooked Interpol agents and vicious members of the criminal underworld hot on their trail, these two assassins reluctantly join forces to quickly take out their target before they themselves are terminated.",R,2011,07,,,,,tt1436568,assassination games,Assassination Games,2011,101.0,"Action,Crime,Drama",6.2,15726,"Scott Adkins,Jean-Claude Van Damme,Valentin Teodosiu,Ivan Kaye",Ernie Barbarash,"Justin Bursch,Brad Krevoy,Patrick Newall",,Aaron Rahsaan Thomas
579,10.565,1113,71688,False,en,the iron lady,6.4,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.",PG-13,2011,12,Wein.,,,,tt1007029,the iron lady,The Iron Lady,2011,105.0,"Biography,Drama",6.4,96066,"Jim Broadbent,Meryl Streep,Richard E. Grant,Susan Brown",Phyllida Lloyd,Damian Jones,Justine Wright,Abi Morgan
580,16.563,1654,71859,False,en,we need to talk about kevin,7.6,"After her son Kevin commits a horrific act, troubled mother Eva reflects on her complicated relationship with her disturbed son as he grew from a toddler into a teenager.",,2011,09,Osci.,,,,tt1242460,we need to talk about kevin,We Need to Talk About Kevin,2011,112.0,"Drama,Mystery,Thriller",7.5,123619,"Tilda Swinton,John C. Reilly,Ezra Miller,Jasper Newell",Lynne Ramsay,"Luc Roeg,Robert Salerno,Jennifer Fox",,"Rory Stewart Kinnear,Lionel Shriver"
581,10.716,799,71864,False,en,the odd life of timothy green,6.9,"A childless couple bury a box in their backyard, containing all of their wishes for an infant. Soon, a child is born, though Timothy Green is not all that he appears.",PG,2012,08,BV,"$40,000,000","$51,853,450","$55,249,159",tt1462769,the odd life of timothy green,The Odd Life of Timothy Green,2012,105.0,"Comedy,Drama,Family",6.6,42770,"Joel Edgerton,Jennifer Garner,CJ Adams,Odeya Rush",Peter Hedges,"Jim Whitaker,Scott Sanders",,Ahmet Zappa
582,12.196,1372,71880,False,en,jack and jill,4.1,"Jack Sadelstein, a successful advertising executive in Los Angeles with a beautiful wife and kids, dreads one event each year: the Thanksgiving visit of his twin sister Jill. Jill's neediness and passive-aggressiveness is maddening to Jack, turning his normally tranquil life upside down.",PG,2011,11,Sony,"$79,000,000","$74,158,157","$150,519,217",tt0810913,jack and jill,Jack and Jill,2011,91.0,Comedy,3.3,71361,"Adam Sandler,Katie Holmes,Al Pacino,Elodie Tougne",Dennis Dugan,Todd Garner,,"Allen Covert,Ben Zook,Steve Koren,Robert Smigel"
583,20.239,8974,72105,False,en,ted,6.3,"John Bennett, a man whose childhood wish of bringing his teddy bear to life came true, now must decide between keeping the relationship with the bear or his girlfriend, Lori.",R,2012,06,Uni.,"$50,000,000","$218,665,740","$556,016,627",tt1637725,ted,Ted,2012,106.0,"Comedy,Fantasy",6.9,538367,"Mark Wahlberg,Joel McHale,Mila Kunis,Seth MacFarlane",,"Scott Stuber,Jason Clark,John Jacobs",,"Alec Sulkin,Wellesley Wild"
584,15.356,1871,72113,False,en,carnage,7.2,"After 11-year-old Zachary Cowan strikes his classmate across the face with a stick after an argument, the victim's parents invite Zachary's parents to their Brooklyn apartment to deal with the incident in a civilized manner.",R,2011,09,,"$25,000,000","$2,546,747","$38,112,154",tt1692486,carnage,Carnage,2011,80.0,"Comedy,Drama",7.2,111372,"John C. Reilly,Jodie Foster,Kate Winslet,Christoph Waltz",Roman Polanski,Saïd Ben Saïd,,"Yasmina Reza,Michael Katims"
585,32.873,10930,72190,False,en,world war z,6.8,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",PG-13,2013,06,Par.,"$190,000,000","$202,359,711","$531,514,650",tt0816711,world war z,World War Z,2013,116.0,"Action,Adventure,Horror",7.0,553751,"Brad Pitt,James Badge Dale,Mireille Enos,Daniella Kertesz",Marc Forster,,,"Max Brooks,Drew Goddard,Matthew Michael Carnahan,Damon Lindelof,J. Michael Straczynski"
586,14.726,894,72207,False,en,the five-year engagement,5.8,"Exactly one year after Tom meets Violet, he surprises her with a wedding ring. By all accounts, Tom and Violet are destined for their happily ever after. However, this engaged couple just keep getting tripped up on the long walk down the aisle.",,2012,04,Uni.,"$30,000,000","$28,700,285","$61,623,819",tt1195478,the five-year engagement,The Five-Year Engagement,2012,124.0,"Comedy,Romance",6.2,88469,"Alison Brie,Jason Segel,Chris Pratt,Emily Blunt",Nicholas Stoller,"Judd Apatow,Rodney Rothman",William Kerr,
587,18.676,2304,72331,False,en,abraham lincoln: vampire hunter,5.6,"President Lincoln's mother is killed by a supernatural creature, which fuels his passion to crush vampires and their slave-owning helpers.",R,2012,06,Fox,"$67,500,000","$37,519,139","$137,489,730",tt1611224,abraham lincoln: vampire hunter,Abraham Lincoln: Vampire Hunter,2012,105.0,"Action,Fantasy,Horror",5.9,142853,"Anthony Mackie,Benjamin Walker,Rufus Sewell,Dominic Cooper",Timur Bekmambetov,"Tim Burton,Jim Lemley",,Seth Grahame-Smith
588,12.924,883,72358,False,en,a thousand words,6.1,"Jack McCall is a fast-talking literary agent, who can close any deal, any time, any way. He has set his sights on New Age guru Dr. Sinja for his own selfish purposes. But Dr. Sinja is on to him, and Jack’s life comes unglued after a magical Bodhi tree mysteriously appears in his backyard. With every word Jack speaks, a leaf falls from the tree and he realizes that when the last leaf falls, both he and the tree are toast. Words have never failed Jack McCall, but now he’s got to stop talking and conjure up some outrageous ways to communicate or he’s a goner.",PG-13,2012,03,P/DW,"$40,000,000","$18,450,127","$20,790,486",tt0763831,a thousand words,A Thousand Words,2012,91.0,"Comedy,Drama",5.9,36387,"Eddie Murphy,Clark Duke,Kerry Washington,Cliff Curtis",Brian Robbins,"Nicolas Cage,Alain Chabat,Norman Golightly,Stephanie Danan",,Steve Koren
589,18.182,1485,72387,False,en,safe,6.3,"After a former elite agent rescues a 12-year-old Chinese girl who's been abducted, they find themselves in the middle of a standoff between Triads, the Russian Mafia and high-level corrupt New York City politicians and police.",R,2012,04,,"$33,000,000","$17,142,080","$41,495,213",tt1656190,safe,Safe,2012,94.0,"Action,Crime,Thriller",6.5,96388,"Jason Statham,Catherine Chan,Chris Sarandon,Robert John Burke",Boaz Yakin,"Lawrence Bender,Dana Brunetti",Frédéric Thoraval,
590,15.461,301,72431,False,en,red tails,6.0,"The story of the Tuskegee Airmen, the first African-American pilots to fly in a combat squadron during World War II.",PG-13,2012,01,Fox,"$58,000,000","$49,876,377","$50,365,498",tt0485985,red tails,Red Tails,2012,125.0,"Action,Adventure,Drama",5.9,31815,"Cuba Gooding Jr.,Andre Royo,David Oyelowo,Gerald McRaney",Anthony Hemingway,"Rick McCallum,Chas. Floyd Johnson",,"John Ridley,Aaron McGruder,John B. Holway"
591,8.105,235,72432,False,en,puncture,6.7,A David and Goliath law drama about a drug-addicted lawyer who takes on a health supply corporation while battling his own personal demons.,R,2011,09,MNE,,,,tt1582248,puncture,Puncture,2011,100.0,"Biography,Drama",6.9,21540,"Chris Evans,Mark Kassen,Vinessa Shaw,Marshall Bell",Adam Kassen,,,"Paul Danziger,Chris Lopata,Ela Thier"
592,10.582,285,72477,False,en,texas killing fields,5.8,"In the Texas bayous, a local homicide detective teams up with a cop from New York City to investigate a series of unsolved murders.",R,2011,10,Anch.,,,,tt1389127,texas killing fields,Texas Killing Fields,2011,105.0,"Crime,Drama,History",5.7,17413,"Sam Worthington,Jessica Chastain,Jeffrey Dean Morgan,Chloë Grace Moretz",Ami Canaan Mann,"Michael Jaffe,Michael Mann",,Don Ferrarone
593,11.031,122,72525,False,en,syrup,5.7,"A slacker hatches a million-dollar idea. But, in order to see it through, he has to learn to trust his attractive corporate counterpart. Based on Max Barry's novel.",R,2013,06,,,,,tt0762138,syrup,Syrup,2013,90.0,"Comedy,Drama,Romance",5.7,10228,"Brittany Snow,Amber Heard,Shiloh Fernandez,Kellan Lutz",Aram Rappaport,"Barrie M. Osborne,Susan A. Stover,Cameron Lamb",,Max Barry
594,101.014,2671,72545,False,en,journey 2: the mysterious island,6.0,"Sean Anderson partners with his mom's boyfriend on a mission to find his grandfather, who is thought to be missing on a mythical island.",PG,2012,01,WB (NL),"$79,000,000","$103,860,290","$318,146,162",tt1397514,journey 2: the mysterious island,Journey 2: The Mysterious Island,2012,94.0,"Action,Adventure,Comedy",5.8,83507,"Dwayne Johnson,Josh Hutcherson,Luis Guzmán,Michael Caine",Brad Peyton,Beau Flynn,,"Jules Verne,Brian Gunn,Mark Gunn,Richard Outten"
595,25.532,4280,72559,False,en,g.i. joe: retaliation,5.5,"Framed for crimes against the country, the G.I. Joe team is terminated by Presidential order. This forces the G.I. Joes into not only fighting their mortal enemy Cobra; they are forced to contend with threats from within the government that jeopardize their very existence.",PG-13,2013,03,Par.,"$140,000,000","$122,523,060","$375,740,705",tt1583421,g.i. joe: retaliation,G.I. Joe: Retaliation,2013,110.0,"Action,Adventure,Sci-Fi",5.8,165536,"Dwayne Johnson,Byung-Hun Lee,Channing Tatum,Adrianne Palicki",Jon M. Chu,"Lorenzo di Bonaventura,Brian Goldner",,"Rhett Reese,Paul Wernick"
596,17.43,2823,72570,False,en,the vow,7.1,"Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",PG-13,2012,02,SGem,"$30,000,000","$125,014,030","$197,618,160",tt1606389,the vow,The Vow,2012,104.0,"Drama,Romance",6.8,173629,"Rachel McAdams,Jessica Lange,Channing Tatum,Sam Neill",Michael Sucsy,Gary Barber,,"Abby Kohn,Marc Silverstein,Jason Katims,Stuart Sender"
597,11.666,1442,72571,False,en,paranormal activity 3,5.9,"In 1988, an entity begins to terrorize young sisters Katie and Kristi in this prequel to the 'Paranormal Activity' series.",R,2011,10,Par.,"$5,000,000","$104,028,807","$207,039,844",tt1778304,paranormal activity 3,Paranormal Activity 3,2011,83.0,"Horror,Mystery,Thriller",5.8,85689,"Chloe Csengery,Jessica Tyler Brown,Christopher Nicholas Smith,Lauren Bittner","Henry Joost,Ariel Schulman","Jason Blum,Steven Schneider",,"Christopher Landon,Oren Peli"
598,20.512,3190,72710,False,en,the host,6.3,"A parasitic alien soul is injected into the body of Melanie Stryder. Instead of carrying out her race's mission of taking over the Earth, ""Wanda"" (as she comes to be called) forms a bond with her host and sets out to aid other free humans.",PG-13,2013,03,,"$50,000,000","$26,623,701","$64,477,051",tt1517260,the host,The Host,2013,125.0,"Action,Adventure,Drama",5.9,105633,"Diane Kruger,Max Irons,Saoirse Ronan,Jake Abel",Andrew Niccol,"Nick Wechsler,Steve Schwartz,Paula Mae Schwartz",,Stephenie Meyer
599,6.17,26,72711,False,en,the interrupters,7.2,The Interrupters tells the moving and surprising stories of three Violence Interrupters — former gang members who try to protect their Chicago communities from the violence they once caused.,NR,2011,07,CGld,,,,tt1319744,the interrupters,The Interrupters,2011,125.0,"Crime,Documentary",7.5,3327,,Steve James,,Aaron Wickenden,Alex Kotlowitz
600,8.18,63,72744,False,en,pearl jam twenty,8.0,"Carved from over 1,200 hours of footage spanning the band’s career, Pearl Jam: Twenty is the definitive portrait of Pearl Jam. Part concert film, part intimate insider-hang, and part testimonial to the power of music.",NR,2011,09,,,,,tt1417592,pearl jam twenty,Pearl Jam Twenty,2011,109.0,"Documentary,History,Music",8.3,7286,,,"Kelly Curtis,Andy Fischer,Barbara Mcdonough,Morgan Neville",,
601,22.686,909,72784,False,en,the loft,6.4,"For five men, the opportunity to share a penthouse in the city -- in which to carry on extramarital affairs -- is a dream come true, until the dead body of an unknown woman turns up. Realizing that her killer must be one of their group, the men are gripped by paranoia as each one suspects another. Friendships are tested, loyalties are questioned, and marriages crumble while fear and suspicion run rampant.",R,2014,10,,,,,tt1850397,the loft,The Loft,2014,108.0,"Mystery,Romance,Thriller",6.3,46961,"James Marsden,Karl Urban,Wentworth Miller,Eric Stonestreet",Erik Van Looy,"Hilde De Laere,Matt DeRoss,Paul Green",,"Bart De Pauw,Wesley Strick"
